words,polarity
saranden,0
chooser,0
what-not,2.606417488
traceable,-1.434807265
occultists,0
not-so-elaborate,0
mini-rant,0
similar-themed,0
green-screenin,0
brownish-green,0
tudman,0
mechanik,1.050598434
davitelj,0
eye-gouging,-0.22128354
grifasi,1.07706863
vador,0.358481631
four-thousand,0
inflexed,0
breadline,0
mvd,0
self-selected,0
hosing,0
weeny-burger,0
procedurals,0.452927381
moonwalk,1.265075307
spoilment,0
frakking,0
know-nothings,0
hyper-indulgent,0
cognates,0
self-stimulating,0
hindersome,0
ultra-edition,0
remission,-0.185176058
everts,0
amenable,-1.287492799
rearveiw,0
ultra-short,0
frenchie,0.815331014
double-pronged,0
ggooooodd,0
giblets,0
lunes,0.792792522
woody-proxy,0
soulseek,0
crimen,1.827344673
sight-gags,0.623722441
two-gun,-1.198121035
flaccidly,0
neo-liberal,0
monro,2.382515395
putrescent,0
horray,0
sub-section,0
bedroom-one,0
underacted,0
evacuates,0
self-conceited,0
divyashakti,0
bleep-blop-bleep-bop,0
deoxys,-0.30035532
romantic-comedies,0
englanders,0
sinologist,0
aire,0
lob-sided,0
first-act,0
palpitation,0
gate-crash,0
campmates,0
pearly-browns,0
fifth-most,0
nkvd,1.244674889
moughal,0
rashomon-style,0
navarrete,4.096229073
fist-pumping,0
warrior-wizard,0
bhatts,0
leathal,2.899029355
brilliance-but,0
sondergaard,0.696463647
shoals,0.939188139
faux-cameo,0
phychadelic,0
shys,0
grusomely,0
farmani,0
dopiness,0
shya,0
azariah,0
calmness,1.849330257
supersegmentals,0
heuristics,0
poppers,0
laudrup,0
cormon-like,0
english-liverpudlian,0
in-an-out,0
lovebird,0
appended,0
insaults,0
pervertish,0
frogmarched,0
zombie-demon,0
master-piece,-1.642054309
dk,-0.048418437
bush-bashing,1.778102936
curlingly,0
dy,0
concha,1.336427363
straight-to-the-point,0
super-unisol,0
software-approved,0
mustafa,0.545279455
incurious,0
gershuni-directed,0
trancer,-0.812603695
laser-cutting,0
noirest,0
steuerman,0
dô,0
baphomets,0
polynesians,0
hillariously,0
gaffigan,-0.663253346
coc,-0.176858961
short-circuit,0
toed,2.333068984
tudyk,1.531015899
jaye,1.667263866
jazzist,0
caucasin,0
well-discussed,0
molteni,0
surreptitious,3.154355034
may-june,0
nguh,0
eeeeh,0
disposability,0
ra-ra,0
half-spastic,0
eeeee,0
wainright,-2.709655164
pommies,0
plated,-0.333936037
who-really-done-it,0
bifocal,0
pube,0
modest-budget,0
ruggia,2.698977792
earlobes,4.5
archtypes,0
tht,0
thr,0
not-so-good-but,0
satanised,0
gubbarre,0
d'arbanville,-0.251274794
giancaro,0
gourmands,0
malfunctions-people,0
full-feature,0
boinking,0
narrow-sighted,0
cranberries,1.902080209
mochrie,2.198423016
handsomely-made,0
confedercy,0
tsunehiko,4.5
splatter-flick,0
pile-of-shite,0
tenebre,0.548218435
tenebra,0
skelter,-0.314375299
pancha,0
alternative-reality,0
girls-at-reform-school,0
googl'ing,0
maeder,0
over-uses,0
purply,0
naala,0
shooting-fest,0
solo-scenes,0
bucktoothed,0
underztand,0
monk-slap,0
b-flicks,0
pineapples,0.349602379
imaginaire,0
curiosity-seekers,0
yanno,0
dis-unconnected,0
super-violent,0
paye,0
thinned-plotted,0
girls-in,0
perverting,0
adult-size,0
social-mountaineering,0
unsurvivable,0
box-number,0
priam,0.196008937
griffen,1.785158361
sprog,-0.530564617
permanente,3.949645271
gibsons,-0.639898026
repelling,-0.667568319
renfield-like,0
ninja-movies,0
arthor,0
girlishness,0
nieves,1.062071814
polity,0
undertaker-giant,0
too-for,0
drama-student,0
cranium-first,0
percent-proof,0
hissed,4.5
not-so-perfect-husband,0
contravert,0
golovanov,0
film-look,0
me-generation,0
rectangles,0
arbus,-0.606541822
effect-heavy,0
outplayed,0
brummie,4.5
sexploitative,0
la-crazy,0
idée,0
gorgous,0
oh-so-boring,0
man-spider,0
maclagan,0
passante,1.670967655
spanish-italian,1.705749983
thinked,0
dis-interesting,0
all-awful,0
excrements,0
steryotypes,0
moltres,0
geniusly,0
dragons-style,0
than-decent,0
uber-dad,0
anjolina,0
redirect,0
zelig,2.145860917
purdom,-0.272510698
anwers,0
avant-premiere,0
opuses,0
posher,0
eko,2.967030951
vibrating,-0.148208991
lakers,0
anti-rpg,0
lektor,-0.863487258
record-breakingly,0
hddcs,-0.299100035
seashore,0.697414534
chapin,0.828121651
kinda-cute,0
knightrider,0
wiking,0
linesman,0
renata,0.880807946
high-octane,0.783669161
blomkamp,3.05920172
clomps,0
slumbering,0
movie-masochists,0
dooooom,0
haply,0
watsons,1.305241702
subsidies,-0.115326249
chetniks,3.949645271
biachi,0
carrols,0
punch-you-in-the-nose,0
slackly,0
evil-looking,1.863804347
sword-led,0
wunderkinds,0
ape-hater,0
quasi-republican,0
stothart,2.677317634
zimmerman,1.150474503
neighbourliness,0
theater-on-film,0
vacuum-packed,0
tarus,0
self-proud,0
out-of-balance,0
weberian,0
ordinance,1.375632205
xia,1.073956232
thuglife,0
neighbourhoods,4.185405302
forfeit,1.186759325
affectingly,0
varotto,0
brogado,0
wiseness,0
air-to-air,0
mourby,0
conquerors,-0.483807324
dawood,1.386512284
revivalist,2.228961603
gag-laden,0
crew-versus-monsta,0
relativist,0
barrot,0
extremely-large,0
pseudo-italian,0
wonk,0
jereone,0
tagey,0
errr,-0.917150208
neo-avante-garde,0
gencon,0
frogballs,0
distributers,0
thismovie,0
imhotep,0.934861085
bowersock,0
castelo,-1.825343806
ant-semitism,0
mind-deadening,0
pazienza,0
mcmahonagement,0
tv-channel,0
ironman,1.023722452
arado,0
bergqvist,0
cinnderella,0
categorical,0
bookmark,1.5
darkies,-0.482657945
moates,0
condsidering,0
skullcap,0
abc-tv,-0.058549603
seen-it-already,0
garbages,4.5
locationed,0
over-generous,0
ac-quire,0
haruhiko,0
debut-haiku,0
rooks,2.037552736
spectecular,0
over-ceded,0
contortion,0
jove,0
tympani,0
retro-future,-0.772214494
horrific-looking,0
dentro,0
christmas-season,0
applewhite,0
palazzo,3.047447126
ex-fiancée,-1.516965267
love'-story,0
semebene,0
gharlie,0
plainer,0
koshiro,0
centerers,0
good-night,0
tsh-tsh-tsh-ha-ha-ha,0
non-compromising,0
belly-dancing,0
octagonal,-0.347701514
migrations,3.009196976
banters,0
boggle,0.325393083
leartes,0
coxswain,1.092161442
himmel,1.109378836
get-down,2.5
anti-materialism,0
continuance,-0.226849584
elysee,0
uccessful,0
soul-yanked,0
mind-what,0
entertainment-oriented,0
court-shows,0
kika,0.113999882
now-trademarked,0
sonam,-0.360246407
emboldened,-1.432959116
giornate,-1.504489595
sonar,-0.688532621
husbang,0
lizzette,0
zaphod,-0.718631388
dowdell,4.214733752
visibile,0
phawa,0
corroboration,0
pomade,1.38730754
sirk-directed,0
lawerance,0
gian,1.746497228
not-thought-out,0
huggy,-0.089396724
pret-a-porter,-1.579776592
gwb,0.881006832
sub-characters,0
ev-er,0
stridence,0
killer-machine,0
occluded,0
unasco,0
gödel,0
bol-anons,0
newsreports,0
island'-like,0
dubiel,0
repackaging,0
tranger,-0.564929769
dyslexia,2.269296475
sweet-talking,4.5
bomb-shell,0
based-on-fact,0
fistsof,0
nanny-state,0
hell-fire,0
french-only,0
maryam,1.138315535
stinkingly,0
avjo,0
valery,4.185405302
sorghum,1.776011825
catologed,0
uxb,3.5
turgidly,0
unimpressiveness,0
worringly,0
nicoletis,0
romantisised,0
moth-eaten,0
taximeter,0
nyphette,0
ex-flame,3.216238231
trawled,0
strongbear,0
fiending,0
pookie,1.763658702
un-welcomed,0
toadies,0
underachiever,0.696898386
paranoia-fest,0
saint-exupéry,0
bloodbank,0
kahuna,0.194940838
nerve-jangling,0.660595751
lada,-0.306577484
masked-stalker,0
prowse,1.12151293
usefully,0
latex-faced,0
erath,0
lens-pieces,0
hoven,2.519445057
sheridan-reagan,0
barbells,0
burdock,0
unbowed,3.590084191
exo-skeletons,0
reeeaally,0
dirties,0
mayedas,0
densest,0
jaoui,2.437657576
sketch-like,0
mish-mashed,0
curitz,0
curits,0
overlookable,0
dud-of-a-picture,0
mastercard,0
showboating,0.414294074
ridgway,-3.40511846
placard,0.743172681
exotics,-1.791167728
post-noir,0
choy,0
aaaaatch-kah,0
akshaya,0
yegg,0.5
urreal,0
under-produced,0
bathtubs,-0.922792892
akshays,0
catgirls,-1.171482223
shipbuilding,0
constrictive,0
unbearableness,0
doo-doo,0
lullabies,0
dead-ended,0
guillot,0
babtise,0
mertz,1.436822454
trymane,0
phisics,0
fillmmaker,0
circumlocutions,0
bucked,0
wristbands,0
movei,0
sunroof,0
receeds,0
movee,0
panic-inducing,0
low-self-esteemed,0
whisky-marinated,0
boom-mic,0
nymphomaniacal,0
she-beast,0
x-wife,0
colomb,-0.701375528
time-place,0
doubter,0
second-stringer,0
non-imports,0
stringy,-0.946945352
orphanages,-0.317751012
schumaker,-0.223477746
blackmarket,0
animitronics,0
tweedle,0.737366125
ensitivity,0
upruptly,0
then-couple,0
cenograph,0
substantively,0
now-considered-tame-and-quaint-borderline,0
cardenas,0.321093316
nemico,0
matriculates,0
sashi,0
puffinstuff,0
radio-star,0
rushworth,-1.454167622
carnelutti,0
franclisco,0
scarecrow-ized,0
separated-at-birth,0
witch-spell,0
marthesheimer,0
samharris,0
bohem,-0.572799199
elsewheres,0
chulpan,2.907330479
accumulator,0
unicycle,2.108431399
blundered,0
pleasantvillesque,0
inconsequentiality,0
skyrockets,0
dumblaine,0
quoit,0
donatello,0.644920995
ecologic,0
music-lover,0
boulevardier,0
boy-loses-girl,0
loma,0
re-experiencing,0
suicida,0
slower-moving,0
thibeau,3.258829743
lackawanna,2.029672408
creature-features,-0.043796296
tenderer,0
r'n'b,-2.317469136
mallik,3.5
slavish,-0.209678487
fourth-rate,0
add-on,-0.626206072
dango,4.13901369
pen-obsessed,0
iñarritu,1.789011386
guildernstern,0
mário,0
remixed,0.460039054
wafty,0
d'azur,1.298461051
geeeee-od,0
chetas,0
raintree,1.684896074
smilodons,0
hinako,0.53066987
oilfield,0
barbwire,-1.108967357
mieze,3.828104151
titãs,0
lacky,0
self-regard,0
hhe,0
cheswick,2.720880063
seascapes,0
motorcross,0
neotenous,0
warhead,-0.36439142
foresees,0.331582165
centimeters,1.293559457
meshugaas,0
fs,-1.764627499
fw,1.227928837
uncomfortableness,0
fd,0.347139038
person-on-the-street,0
fm,-0.092315078
fo,0.454836207
morphine,0.465673364
light-shadow,0
frictions,0
one-word,0
bugg,0
quellen,0
cyclists,1.397040841
unsweaty,0
repugnantly,0
kapoor-juhi,0
novel-but,0
censured,0
rated-r,1.003101678
labours,0.277089042
saleem,2.708743758
astonish,1.372892071
repoman,-1.233707057
botcher,0
kardos,0
film-viewing,0
lipman,2.832652277
seminarians,0
malini,1.274261549
rumann,1.148788645
similarly-'tashed,0
offensives,0
mwah-entertaining,0
molotov,-1.2490518
hertzog,3.495498137
pisspoor,0
ifit,0
runner-esquire,0
chooper,0.611248617
freaky-as-hell,0
glancingly,0
juniors,-0.457478685
deary,-0.145598284
y'ain't,0
dearz,0
robers,0
less-interesting,0
poice,0
dirs,0
diry,0
isareli,0
fecundity,0
hell-worthy,0
goodgfellas,0
practical-minded,0
over-represented,0
antiquity,-1.042043774
part-nature,0
just-for-my-private,0
muppet-like,1.14209962
eddi,0
edda,3.349312205
oilwell,0
vivaah,-0.926301689
inboxes,0
half-rejected,0
itcoms,0
emmas,0
ventricle,0
pauley,0.573559905
louvred,0
reigen,0
henna,0.836662971
elsewise,0
pressings,0
quoth,0
exempted,0
mastershot,0
fondas,1.53937446
rsther,0
aberrations,-0.634742407
prettiness,-0.189003535
sitcom-thin,0
admittadly,0
eisen,0
eisei,0.219569214
newsday,0
story-world,0
sivajiganeshan,0
audio-commentaries,0
sheepskin,3.052945681
catweazle,3.5
gay-hating,0
shower-habits,0
rudest,0
rotting-flesh,0
interacial,0
out-of-time,0
much-missed,0
cuisinart,0
crappy-looking,0
photo-story,0
half-drunk,0
gurdebeke,0
leather-aproned,0
once-powerful,0
humberfloob,-1.779279671
plough,1.15738575
persifina,0
en-wrapped,0
not-so-perfect,0
piso,0
entereth,0
not-living,0
wol,2.122613659
wok,-1.289339938
snowdude,0
wof,0
aeons,2.567690367
santimoniousness,0
piss,-0.112599844
thought-of,0
scheduleservlet,0
asheville,3.653659656
sendback,0
archeologists,-1.079330397
in-print,0
correctable,0
house-cleaner,0
curates,0
shortcake,0
make-in,0
disappointment-my,0
evangalizing,0
cumulates,0
uncalled-for,0
post-modernism,0.128638115
acheived,3.608727388
grillo,-0.275057658
bigha,2.5
i-want-to-kill-her,0
packy,2.179251418
low-caliber,0
gyppos,0
mujde,0
person'-theme,0
hardest-breaking,0
hegel,1.910836031
leland,0.402038443
matar-te,0
veeeeeeeery,0
tevis,1.397520022
realisator-director,0
downpoint,0
hailsham,0
estee,0
quasi-punk,0
political-radical,0
pagemaster,0.717482231
metal-hating,0
drippingly,0
anbuselvan,0
cleary,1.74242917
coslow,0.074608838
village-like,0
goners,0
karamzin,-0.622295364
egoistic,-0.134149556
canerday,2.817889901
unco-operative,0
juarassic,0
lieutenant-governor,0
dierdre,1.567684057
over-run,1.473007644
characterise,2.27905439
way-way,0
pseudo-gritty,0
tinkered,2.165720715
camerini,0
actives,0
forthegill,0
nuttiest,2.177681939
lathe,-1.410987201
mechanical-horse,0
anti-gamer,0
badly-adapted,0
pushers,0.519666893
deducts,0
eurselas,0
beergutted,0
sinkers,0
pitchers,0.502683701
squeaky-cleanliness,0
psychoanalyzing,0
disrobed,0
portico,0
deadringer,0
still-rewarding,0
horrormovies,3.494128683
trucking,1.293877471
alderich,0
macnee,-0.740745873
wwwaaaaayyyyy,0
baboons,-0.886247233
falcon-like,0
dushman,0
photo-shopped,0
apodictic,0
levieva,0.175097457
consultation,0
not-so-spoily,0
imperfectionist,0
fleadh,0
toucan,0
asswipe,0
scatting,0
crapped,-1.921658739
mocumentaries,0
tréjan,0
circuits,0.077842773
horse-s,0
paola,0.805622947
dickish,0
heterogeneous,0
louise-dreyfuss-esque,0
heider,0
precept,0
seethe,-1.128665059
lock-door,0
willes,0.661214901
enquires,0
tittering,0
ambulance-chasing,-0.230498789
chacun,1.721337395
phillip-glass-like,0
saxophonists,0
weightwatchers,0
slow-speed,0
stray-it,0
clenches,0
ondine,1.884818935
kilometre,0
washy,-1.099586753
perfect-mannered,0
iomagine,0
morel,1.044992945
alien-costume,0
arie,1.137013862
ripened,0
aris,-1.769043095
charlus,-1.061975837
enslaves,0
flinging,-0.424517505
shanty-town,0
uninfected,-0.595898406
sunnygate,0
snooze-inducing,0
discouragement,0
mademouiselle,0
gassy,0
insuperable,0
movie-lovers,-0.490098788
dandyish,0
harvard-art-major-film-noir-weenie,0
shut-eye,0
heart-pleasing,0
dance-movie,0
plane-crash,-1.918578178
suxor,0
boatcrash,0
cutsey,-1.689189129
toy-maker,0
schanzer,2.792162142
bonser,0
vinay,0.681071468
city-slicker,-1.118634387
noisily,0.368112503
sin-eating,0
antecedents,0
irène,0.656384829
hoochie,4.021381459
unneccesary,-1.33217212
characterful,0
so-sought-after,0
once-fertile,0
freighting,0
weened,0
inattentive,-0.872016827
huxley,0.847794654
co-robbers,0
panabaker,0.820874218
travola,4.5
infinitesimal,0
vexatious,0
thirsting,0.893352341
halloweed,0
darkening,1.180309925
protiv,0
cots,0
merab,3.250304747
round-about,0
gangster-hit-man-hipster-dark,0
rat-movies,0
deplore,1.565656447
worsle,0
billows,0
zowee,0
billowy,0
gunghroo,0
tight-rope,0
docu-style,0
intersplicing,0
non-judgemental,2.32746703
commitment-phobia,0
kaite,0
billyclub,0
keeling,0
goombaesque,0
unified-field,0
jacqui,0
herredia,0
good-the,0
jacque,-0.278478485
litreture,0
jet-way,0
fountained,0
grahm,2.72967846
enshrine,0
preconceive,0
outshone,0.868954613
wildsmith,-0.649696334
zagreb,3.553434857
castrol,0
winkleman,0
biggs-dawson,0
adjournment,0
character-in,0
bleeder,0.131403805
ashitaka,3.390726222
filmstock,0
willfulness,2.212205921
galitzien,0.679421142
tree-huggers,0
inverter,0
lalala,0
misdemeaners,0
manèges,0
show-me-the-money,0
altron,0
photowise,0
stayin,1.169833004
running-and-gunning,0
delta-male-like,0
balls-up,0
bid-budget,0
demofilo,0
georgeous,0
chritmas,0
theese,0
makavejev,1.951110408
more-than-pretentious,0
routs,0
yong,0.40993859
thick-accented,0
brain-candy,0
meditteranean,0
twomarlowe,0
banquo,0.296870427
annuder,0
jugde,0
dizzyingly,0.407163521
dallying,0.014589086
mendizábal,0
broderick-type,0
motion-capture,1.527364424
snowhite,0
mellissa,0.489187041
spurn,0
arminian,0
yawned,-2.348986409
screen-writer,3.122685578
crack-up,0.852002498
spiritedness,0
supplanting,0
dalian,0
holdouts,0
defensa,0
vison,0
scene-ster,0
computer-controlled,0
dogpile,0
pays-bas,0
newpaper,0
golnaz,0
adien,0
ingh,0
cleats,-0.456272126
personality-turn,0
demonization,0
brain-blasting,0
lawbreaker,0
pseudo-social,0
grovelling,0
unfathomably,0
next-to-final,0
white-supremacist,0
humbly-born,0
alannis,0
holliday-like,0
song-driven,0
feeney,2.231070756
dewanna,0
hopped-up,0
children-miscellaneous,0
scene-setting,0
valderrama,0.037568601
navarre,1.957674529
papapetrou,0
sculpts,0
parapluies,0.831759784
so-bad-it-ruining-my-life,0
lut,0
lue,0
chipmunks,0.481508487
lul,0
seattle-based,0
near-sighted,0
barreling,0
musalmaan,0
ex-queen,0
day-there,0
disobeyed,0
angharad,0.341493656
miscategorized,0
appraise,0
crewmemebers,0
detrimentally,0
rule-breaking,0
individuation,0
college-level,0
fitzroy,1.68541552
of-a-life-time,0
sepoys,-0.877435122
digged,0
deanesque,0
kicky,0
weidstraughan,0
digges,1.675780674
harbours,1.0305105
asexual,0.186304593
rohauer,0
chamas,0
hepburn-like,0
seung-wan,1.641616492
jerry-rigs,0
putsch,0
kingly,4.330567618
wakeup,-2.148500169
huh-huh,0
ear-gouging,0
long-rumored,0
jump-cut,-0.805584659
energizer,1.581974729
and-the-killer-is,0
seul,2.153394337
miracolo,0
mindgames,0
shlock-merchant,0
snicket,0.242588926
letter-perfect,2.556384067
bailor,0
anansie,0
full-of,0
bonzos,0
abdul-rahman,0
jasminder,1.730507547
a-b,0
a-z,0
a-r,0
radlitch,0
unrivaled,1.996851484
cavalcade,0.805695631
safe-house,0
afore-praised,0
dumb-but-lucky,0
eraticate,0
non-moorish,0
faux-british,0
nonverbal,2.946430437
yaaawwnnn,0
epitomize,1.49622638
geeson,-0.395714562
congregate,3.153330328
tsars,3.714044484
choreographies,0
norwegia,0
open-endings,0
riordan,-0.190703404
purgatorio,0
sanjiv,0
hz,4.5
hy,-0.113749629
hokeyness,1.536230006
sunbacked,0
mucked,-1.083291722
